Ano;Mês;"Código NCM";"Descrição NCM";Países;"Bloco Econômico";Via;"Valor FOB (US$)";"Quilograma Líquido"
2020;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Grécia;"União Europeia - UE";AEREA;100144;986
2020;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Grécia;"União Europeia - UE";MARITIMA;211813;3840
2020;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Índia;"Ásia (Exclusive Oriente Médio)";AEREA;356872;4563
2020;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;618909;13786
2020;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Itália;Europa;AEREA;1567673;712
2020;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Itália;Europa;MARITIMA;184337;2690
2020;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Itália;"União Europeia - UE";AEREA;1567673;712
2020;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Itália;"União Europeia - UE";MARITIMA;184337;2690
2020;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";"Países Baixos (Holanda)";Europa;AEREA;14826;23
2020;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";"Países Baixos (Holanda)";"União Europeia - UE";AEREA;14826;23
2020;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";"Reino Unido";Europa;AEREA;122595;83
2020;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Singapura;"Ásia (Exclusive Oriente Médio)";AEREA;199886;168
2020;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Singapura;"Associação de Nações do Sudeste Asiático - ASEAN";AEREA;199886;168
2020;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Suíça;Europa;AEREA;12950;122
2020;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Uruguai;"América do Sul";AEREA;102273;1213
2020;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Uruguai;"América do Sul";RODOVIARIA;262582;10772
2020;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Uruguai;"Mercado Comum do Sul - Mercosul";AEREA;102273;1213
2020;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Uruguai;"Mercado Comum do Sul - Mercosul";RODOVIARIA;262582;10772
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Alemanha;Europa;AEREA;7389393;15169
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Alemanha;Europa;MARITIMA;1645320;22957
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Alemanha;"União Europeia - UE";AEREA;7389393;15169
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Alemanha;"União Europeia - UE";MARITIMA;1645320;22957
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Argentina;"América do Sul";RODOVIARIA;239117;642
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Argentina;"Mercado Comum do Sul - Mercosul";RODOVIARIA;239117;642
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Bélgica;Europa;AEREA;98853;220
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Bélgica;"União Europeia - UE";AEREA;98853;220
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Bulgária;Europa;AEREA;784;4
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Bulgária;"União Europeia - UE";AEREA;784;4
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";China;"Ásia (Exclusive Oriente Médio)";AEREA;27341;260
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Colômbia;"América do Sul";MARITIMA;152990;3609
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Dinamarca;Europa;MARITIMA;24870;176
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Dinamarca;"União Europeia - UE";MARITIMA;24870;176
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Eslovênia;Europa;AEREA;23720;855
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Eslovênia;Europa;MARITIMA;168195;1594
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Eslovênia;"União Europeia - UE";AEREA;23720;855
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Eslovênia;"União Europeia - UE";MARITIMA;168195;1594
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Espanha;Europa;AEREA;3821445;22168
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Espanha;Europa;MARITIMA;38176;810
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Espanha;"União Europeia - UE";AEREA;3821445;22168
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Espanha;"União Europeia - UE";MARITIMA;38176;810
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Estados Unidos";"América do Norte";AEREA;4955413;3539
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Estados Unidos";"América do Norte";RODOVIARIA;888996;797
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Finlândia;Europa;AEREA;25143;69
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Finlândia;"União Europeia - UE";AEREA;25143;69
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;Europa;AEREA;714763;2794
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;Europa;MARITIMA;809050;7853
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;"União Europeia - UE";AEREA;714763;2794
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;"União Europeia - UE";MARITIMA;809050;7853
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Índia;"Ásia (Exclusive Oriente Médio)";AEREA;2091764;37781
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;4786153;74820
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Irlanda;Europa;MARITIMA;333555;1534
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Irlanda;"União Europeia - UE";MARITIMA;333555;1534
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Itália;Europa;AEREA;3404433;8322
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Itália;Europa;MARITIMA;237635;988
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Itália;"União Europeia - UE";AEREA;3404433;8322
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Itália;"União Europeia - UE";MARITIMA;237635;988
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Japão;"Ásia (Exclusive Oriente Médio)";AEREA;211776;345
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Países Baixos (Holanda)";Europa;AEREA;196500;89
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Países Baixos (Holanda)";"União Europeia - UE";AEREA;196500;89
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Polônia;Europa;AEREA;19961;88
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Polônia;"União Europeia - UE";AEREA;19961;88
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Porto Rico";"América Central e Caribe";AEREA;1299265;2725
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Portugal;Europa;AEREA;23052;637
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Portugal;"União Europeia - UE";AEREA;23052;637
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Reino Unido";Europa;AEREA;3379140;3909
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Reino Unido";Europa;MARITIMA;488856;760
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Singapura;"Ásia (Exclusive Oriente Médio)";AEREA;3289300;16679
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Singapura;"Associação de Nações do Sudeste Asiático - ASEAN";AEREA;3289300;16679
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;Europa;AEREA;1274447;1062
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;Europa;MARITIMA;67378;743
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;Europa;RODOVIARIA;1102020;4984
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;"União Europeia - UE";AEREA;1274447;1062
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;"União Europeia - UE";MARITIMA;67378;743
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;"União Europeia - UE";RODOVIARIA;1102020;4984
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suíça;Europa;AEREA;7751248;13988
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Turquia;Europa;AEREA;394010;417
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Uruguai;"América do Sul";RODOVIARIA;5441;380
2020;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Uruguai;"Mercado Comum do Sul - Mercosul";RODOVIARIA;5441;380
2020;10;29322000;Lactonas;Alemanha;Europa;AEREA;20119;120
2020;10;29322000;Lactonas;Alemanha;Europa;MARITIMA;3638686;67595
2020;10;29322000;Lactonas;Alemanha;"União Europeia - UE";AEREA;20119;120
2020;10;29322000;Lactonas;Alemanha;"União Europeia - UE";MARITIMA;3638686;67595
2020;10;29322000;Lactonas;Canadá;"América do Norte";AEREA;23071;0
2020;10;29322000;Lactonas;China;"Ásia (Exclusive Oriente Médio)";AEREA;2350377;4515
2020;10;29322000;Lactonas;China;"Ásia (Exclusive Oriente Médio)";MARITIMA;5705824;419513
2020;10;29322000;Lactonas;Espanha;Europa;AEREA;4368;281
2020;10;29322000;Lactonas;Espanha;Europa;MARITIMA;190543;17971
2020;10;29322000;Lactonas;Espanha;"União Europeia - UE";AEREA;4368;281
2020;10;29322000;Lactonas;Espanha;"União Europeia - UE";MARITIMA;190543;17971
2020;10;29322000;Lactonas;"Estados Unidos";"América do Norte";AEREA;65445;1926
2020;10;29322000;Lactonas;"Estados Unidos";"América do Norte";MARITIMA;220689;38734
2020;10;29322000;Lactonas;França;Europa;AEREA;5290;6
2020;10;29322000;Lactonas;França;Europa;MARITIMA;14787;10000
2020;10;29322000;Lactonas;França;"União Europeia - UE";AEREA;5290;6
2020;10;29322000;Lactonas;França;"União Europeia - UE";MARITIMA;14787;10000
2020;10;29322000;Lactonas;Índia;"Ásia (Exclusive Oriente Médio)";AEREA;1613087;3470
2020;10;29322000;Lactonas;Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;268518;97000
2020;10;29322000;Lactonas;Israel;"Oriente Médio";AEREA;1058;0
2020;10;29322000;Lactonas;Itália;Europa;AEREA;516460;155
2020;10;29322000;Lactonas;Itália;"União Europeia - UE";AEREA;516460;155
2020;10;29322000;Lactonas;Japão;"Ásia (Exclusive Oriente Médio)";AEREA;18695;60
2020;10;29322000;Lactonas;Japão;"Ásia (Exclusive Oriente Médio)";MARITIMA;100440;2219
2020;10;29322000;Lactonas;"Países Baixos (Holanda)";Europa;AEREA;884;3
2020;10;29322000;Lactonas;"Países Baixos (Holanda)";"União Europeia - UE";AEREA;884;3
2020;10;29322000;Lactonas;Polônia;Europa;AEREA;8733;5
2020;10;29322000;Lactonas;Polônia;"União Europeia - UE";AEREA;8733;5
2020;10;29322000;Lactonas;"Reino Unido";Europa;AEREA;6480;156
2020;10;29322000;Lactonas;Romênia;Europa;AEREA;12062;490
2020;10;29322000;Lactonas;Romênia;Europa;MARITIMA;16055;1209
2020;10;29322000;Lactonas;Romênia;"União Europeia - UE";AEREA;12062;490
2020;10;29322000;Lactonas;Romênia;"União Europeia - UE";MARITIMA;16055;1209
2020;10;29322000;Lactonas;Suíça;Europa;AEREA;72712;185
2020;10;29322000;Lactonas;Suíça;Europa;MARITIMA;273871;16126
2020;10;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Alemanha;Europa;AEREA;247;2
2020;10;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Alemanha;Europa;MARITIMA;2283;15
2020;10;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Alemanha;"União Europeia - UE";AEREA;247;2
2020;10;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Alemanha;"União Europeia - UE";MARITIMA;2283;15
2020;10;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Bélgica;Europa;AEREA;19;0
2020;10;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Bélgica;"União Europeia - UE";AEREA;19;0
2020;10;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Canadá;"América do Norte";AEREA;20175;0
2020;10;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";China;"Ásia (Exclusive Oriente Médio)";AEREA;207066;50
2020;10;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";China;"Ásia (Exclusive Oriente Médio)";MARITIMA;32;1
2020;10;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";"Estados Unidos";"América do Norte";AEREA;38319;5
2020;10;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";França;Europa;AEREA;11799;200
2020;10;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";França;"União Europeia - UE";AEREA;11799;200
2020;10;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Hungria;Europa;AEREA;193879;30
2020;10;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Hungria;"União Europeia - UE";AEREA;193879;30
2020;10;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Índia;"Ásia (Exclusive Oriente Médio)";AEREA;1018095;2343
2020;10;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;9762;75
2020;10;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Israel;"Oriente Médio";AEREA;155;0
2020;10;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Itália;Europa;AEREA;130273;73
2020;10;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Itália;"União Europeia - UE";AEREA;130273;73
2020;10;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";Japão;"Ásia (Exclusive Oriente Médio)";AEREA;30;0
